"created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation"
3,"6_06_01_V03Y_0",2017,0,0,"Old System",0,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,67,14,20,12,14,7,7,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,31,31,31,31,153,97,153,97,0,11,7,8,5,14,14,9,9,7,7,6,6,0,0,174,31,36,1
4,"6_06_01_V03Y_0",2017,1,0,"Old System",0,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,35,8,5,11,6,5,5,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,21,21,21,21,153,97,153,97,4,2,5,3,8,4,4,3,3,3,3,3,3,0,0,94,22,13,1
5,"6_06_01_V03Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,29,11,5,6,5,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,19,19,19,19,153,97,153,97,7,3,2,3,4,4,4,2,2,2,2,2,2,0,0,69,19,10,1
6,"6_06_01_V03Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,34,9,9,4,7,5,5,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,20,20,20,20,153,97,153,97,4,6,5,4,1,5,5,3,3,3,3,3,3,0,0,91,20,14,1
7,"6_06_01_V03Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,31,8,8,7,5,3,3,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,23,23,19,19,153,97,153,97,5,6,3,4,5,3,3,2,2,2,2,1,1,0,0,69,23,8,1
8,"6_06_01_V03Y_0",2017,0,0,"Old System",1,0,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,28,7,7,7,5,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,19,19,15,15,153,97,153,97,3,4,2,4,5,4,4,3,3,2,2,1,1,0,0,95,18,10,1
9,"6_06_01_V03Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,41,11,8,7,7,8,8,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,25,25,15,15,153,97,153,97,6,4,8,4,4,5,5,4,4,3,3,3,3,0,0,92,26,15,1
10,"6_06_01_V03Y_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,20,1,4,6,4,5,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,19,19,13,13,153,97,153,97,0,4,5,4,6,1,1,0,0,0,0,0,0,0,0,65,19,1,1
11,"6_06_01_V03Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,34,5,11,4,8,6,5,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,24,24,14,14,153,97,153,97,0,8,6,6,1,5,5,3,3,3,3,2,2,0,0,115,21,13,0
12,"6_06_01_V03Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,36,15,11,6,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,21,21,3,3,153,97,153,97,10,9,2,2,5,5,5,2,2,1,1,0,0,0,0,100,28,8,0
1,"6_06_01_V03Y_0",2018,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,25,8,6,7,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,20,20,1,1,153,97,153,97,7,6,1,3,7,1,1,0,0,0,0,0,0,0,0,83,24,1,0
2,"6_06_01_V03Y_0",2018,1,0," New System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,47,12,10,13,7,4,3,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,30,30,8,8,153,97,153,97,5,4,4,5,10,7,7,6,6,3,3,3,3,0,0,149,28,19,0
3,"6_06_01_V03Y_0",2018,1,0," New System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,41,5,8,10,9,9,7,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,37,37,16,16,153,97,153,97,2,5,9,7,8,3,3,3,3,2,2,2,2,0,0,142,31,10,0
1,"6_06_01_V04Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,109,37,30,21,15,6,5,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,37,36,37,36,463,321,458,316,9,9,5,9,6,28,28,21,21,15,15,6,6,1,1,299,38,71,1
2,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,202,61,57,41,26,17,16,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,75,75,75,75,463,321,458,316,13,21,16,10,19,48,48,36,36,22,22,16,16,1,1,573,79,123,1
3,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,155,37,36,30,35,15,14,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,68,67,68,67,463,321,458,316,7,14,14,22,12,30,30,23,23,18,18,14,14,1,1,373,69,86,1
4,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,170,39,42,36,31,21,20,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,76,76,76,76,463,321,458,316,12,19,21,13,16,27,27,23,23,20,20,18,18,1,1,477,81,89,1
5,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,99,19,19,19,27,13,13,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,44,44,44,44,463,321,458,316,6,7,13,16,6,14,14,13,13,13,13,11,11,0,0,246,48,51,1
6,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,120,30,29,25,21,15,15,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,57,57,57,57,463,321,458,316,8,13,15,12,13,22,22,16,16,12,12,9,9,0,0,343,61,59,1
7,"6_06_01_V04Y_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,121,29,23,29,23,17,15,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,60,60,58,58,463,321,458,316,7,8,17,13,16,22,22,15,15,13,13,10,10,0,0,329,61,60,1
8,"6_06_01_V04Y_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,116,33,20,19,25,18,17,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,74,74,58,58,463,321,458,316,18,9,18,19,11,16,16,11,11,8,8,6,6,0,0,350,75,41,1
9,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,133,33,32,23,21,23,20,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,82,81,58,57,463,321,458,316,12,20,22,14,14,21,21,13,13,9,9,7,7,1,1,387,82,51,1
10,"6_06_01_V04Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,121,27,24,24,17,28,26,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,82,81,46,45,463,321,458,316,13,15,27,9,15,14,14,9,9,9,9,9,9,1,1,361,79,42,1
11,"6_06_01_V04Y_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,103,17,23,20,24,17,17,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,77,77,45,45,463,321,458,316,6,14,18,18,14,11,11,9,9,7,7,6,6,0,0,351,70,33,0
12,"6_06_01_V04Y_0",2017,0,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,99,30,21,20,16,12,11,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,69,68,23,22,463,321,458,316,18,14,11,13,14,12,12,7,7,6,6,3,3,1,1,302,70,29,0
1,"6_06_01_V04Y_0",2018,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,117,33,35,25,18,5,5,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,79,79,16,16,463,321,458,316,15,23,5,16,20,18,18,13,13,5,5,2,2,0,0,413,79,38,0
2,"6_06_01_V04Y_0",2018,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,83,18,19,23,17,6,6,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,66,66,13,13,463,321,458,316,9,11,6,15,19,9,9,8,8,4,4,2,2,0,0,289,60,23,0
3,"6_06_01_V04Y_0",2018,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Narainpur",10589,1,1,2,2,3,0,1,1,1,0,0,0,0,0,85,18,20,21,13,13,12,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,63,63,24,24,463,321,458,316,8,11,13,8,16,10,10,9,9,5,5,5,5,0,0,291,56,29,0
7,"6_06_02_other",2017,0,NA,"Old System",NA,NA,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",NA,"Alwalpur","Other",0,1,4,1,3,NA,0,0,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1,2,1
9,"6_06_02_other",2017,0,NA,"Old System",NA,NA,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",NA,"Alwalpur","Other",0,1,4,1,3,NA,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
2,"6_06_02_V01N_0",2017,0,0,"Old System",0,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,41,13,13,8,6,1,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,13,13,13,13,67,42,67,42,1,5,1,5,2,12,12,8,8,6,6,1,1,0,0,109,14,27,1
3,"6_06_02_V01N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,21,5,5,4,7,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,10,10,10,10,67,42,67,42,0,2,0,7,1,5,5,3,3,3,3,0,0,0,0,62,10,11,1
4,"6_06_02_V01N_0",2017,1,0,"Old System",0,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,27,7,7,7,3,2,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,13,13,13,13,67,42,67,42,0,4,2,2,5,7,7,3,3,2,2,2,2,0,0,75,13,14,1
5,"6_06_02_V01N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,11,4,4,1,2,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,7,7,7,7,67,42,67,42,0,4,0,2,1,4,4,0,0,0,0,0,0,0,0,26,7,4,1
6,"6_06_02_V01N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,13,3,1,5,1,3,3,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,9,9,9,9,67,42,67,42,2,0,3,0,4,1,1,1,1,1,1,1,1,0,0,30,9,4,1
7,"6_06_02_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,15,2,3,2,4,4,3,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,11,11,11,11,67,42,67,42,0,2,4,3,1,2,2,1,1,1,1,1,1,0,0,48,10,5,1
8,"6_06_02_V01N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,12,3,3,1,3,2,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,9,9,9,9,67,42,67,42,0,3,2,3,1,3,3,0,0,0,0,0,0,0,0,33,9,3,1
9,"6_06_02_V01N_0",2017,0,0,"Old System",0,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,20,4,4,5,3,4,3,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,16,16,13,13,67,42,67,42,1,4,4,3,5,3,3,0,0,0,0,0,0,0,0,58,17,3,1
10,"6_06_02_V01N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,18,3,3,4,5,3,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,16,16,11,11,67,42,67,42,0,3,3,5,4,3,3,0,0,0,0,0,0,0,0,67,15,3,1
11,"6_06_02_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,10,2,3,0,4,1,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,8,8,3,3,67,42,67,42,0,3,1,4,0,2,2,0,0,0,0,0,0,0,0,18,8,2,0
12,"6_06_02_V01N_0",2017,0,0,"Old System",0,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,19,7,8,3,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,11,11,0,0,67,42,67,42,0,8,0,0,3,7,7,1,1,0,0,0,0,0,0,59,11,8,0
1,"6_06_02_V01N_0",2018,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,14,3,3,5,3,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,11,11,0,0,67,42,67,42,0,3,0,3,5,3,3,0,0,0,0,0,0,0,0,52,11,3,0
2,"6_06_02_V01N_0",2018,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,17,1,3,5,4,4,4,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,18,18,6,6,67,42,67,42,0,3,4,4,5,1,1,0,0,0,0,0,0,0,0,69,16,1,0
3,"6_06_02_V01N_0",2018,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Alwalpur",1495,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,18,3,3,4,4,4,4,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,18,18,7,7,67,42,67,42,0,3,4,4,4,3,3,0,0,0,0,0,0,0,0,67,15,3,0
1,"6_06_02_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,41,14,13,8,5,1,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,14,14,14,14,92,58,92,58,1,5,1,4,3,13,13,8,8,5,5,1,1,0,0,119,14,27,1
2,"6_06_02_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,42,12,12,9,7,2,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,19,19,19,19,92,58,92,58,2,7,2,5,5,10,10,5,5,4,4,2,2,0,0,116,21,21,1
3,"6_06_02_V02N_0",2017,1,0,"Old System",0,1,1,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,48,12,13,11,8,4,4,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,24,24,24,24,92,58,92,58,2,9,4,4,7,10,10,4,4,4,4,4,4,0,0,123,26,22,1
4,"6_06_02_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,40,7,7,9,12,5,5,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,16,16,16,16,92,58,92,58,0,1,5,7,3,7,7,6,6,6,6,5,5,0,0,99,16,24,1
5,"6_06_02_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,18,4,4,6,2,2,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,10,10,10,10,92,58,92,58,0,2,2,1,5,4,4,2,2,1,1,1,1,0,0,45,10,8,1
6,"6_06_02_V02N_0",2017,1,0,"Old System",0,0,1,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,20,1,1,4,9,5,5,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,15,15,15,15,92,58,92,58,0,0,5,8,3,1,1,1,1,1,1,1,1,0,0,60,16,4,1
7,"6_06_02_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,15,3,3,2,3,4,4,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,10,10,10,10,92,58,92,58,0,1,4,3,2,3,3,2,2,0,0,0,0,0,0,42,10,5,1
8,"6_06_02_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,10,3,3,1,0,3,3,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,8,8,7,7,92,58,92,58,0,3,3,0,1,3,3,0,0,0,0,0,0,0,0,29,7,3,1
9,"6_06_02_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,25,9,7,4,1,4,4,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,17,17,8,8,92,58,92,58,2,6,4,1,4,7,7,1,1,0,0,0,0,0,0,61,17,8,1
10,"6_06_02_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,22,5,6,4,2,5,5,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,17,17,9,9,92,58,92,58,0,5,5,2,3,5,5,1,1,1,1,0,0,0,0,69,15,7,1
11,"6_06_02_V02N_0",2017,0,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,35,9,9,7,5,5,5,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,27,27,8,8,92,58,92,58,1,8,5,5,7,8,8,1,1,0,0,0,0,0,0,124,26,9,0
12,"6_06_02_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,24,3,2,9,8,2,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,24,24,5,5,92,58,92,58,1,1,2,8,9,2,2,1,1,0,0,0,0,0,0,76,21,3,0
1,"6_06_02_V02N_0",2018,0,0,"Old System",0,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,30,6,6,5,9,4,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,27,27,11,11,92,58,92,58,0,4,4,9,4,7,7,3,3,2,2,1,1,0,0,137,21,13,0
2,"6_06_02_V02N_0",2018,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,14,4,2,5,2,1,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,18,18,6,6,92,58,92,58,3,2,1,2,5,1,1,0,0,0,0,0,0,0,0,64,13,1,0
3,"6_06_02_V02N_0",2018,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_02","Rewari","Dharuhera",1,"Alwalpur","Bhatsana",2540,1,4,1,3,NA,0,1,0,0,0,0,0,0,1,12,0,3,2,6,1,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,15,15,4,4,92,58,92,58,0,3,1,6,2,0,0,0,0,0,0,0,0,0,0,51,12,0,0
