"study_id","estimand_id","target","k","removal_fraction","direction","position","observation_id","model_row_position"
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",133,1310,133
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",367,1893,367
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",18,1062,18
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",528,2242,528
"03_WbHS","table5_fu1_selfesteem_all","treatment",21,0.0331230283911672,"Increase",70,1172,70
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",133,1310,133
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",367,1893,367
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",18,1062,18
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",528,2242,528
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",70,1172,70
"03_WbHS","table5_fu1_selfesteem_all","treatment",22,0.0347003154574132,"Increase",520,2230,520
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",133,1310,133
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",367,1893,367
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",18,1062,18
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",528,2242,528
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",70,1172,70
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",520,2230,520
"03_WbHS","table5_fu1_selfesteem_all","treatment",23,0.0362776025236593,"Increase",343,1831,343
